activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1226394,[],CHEMBL653816,Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II using autocamtide as substrate,B,BAO_0000190,BAO_0000224,protein format,Cc1ccc2c(c1)[nH]c3c4[nH]c5ccccc5c4c6C(=O)NC(=O)c6c23,,,CHEMBL1145043,J. Med. Chem.,2003.0,"{'bei': '20.88', 'le': '0.37', 'lle': '2.94', 'sei': '9.11'}",CHEMBL292021,,CHEMBL292021,7.09,False,http://www.openphacts.org/units/Nanomolar,108001,=,1,True,=,,IC50,nM,,82,CHEMBL2097164,Homo sapiens,CaM kinase II,9606,,,IC50,uM,UO_0000065,,0.082
,1227706,[],CHEMBL653816,Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II using autocamtide as substrate,B,BAO_0000190,BAO_0000224,protein format,Cn1c2ccccc2c3c4C(=O)NC(=O)c4c5c6ccc(Br)cc6[nH]c5c13,,,CHEMBL1145043,J. Med. Chem.,2003.0,"{'bei': '16.16', 'le': '0.34', 'lle': '2.15', 'sei': '10.11'}",CHEMBL293898,,CHEMBL293898,6.76,False,http://www.openphacts.org/units/Nanomolar,107995,=,1,True,=,,IC50,nM,,174,CHEMBL2097164,Homo sapiens,CaM kinase II,9606,,,IC50,uM,UO_0000065,,0.174
,1228540,[],CHEMBL821729,Inhibitory activity of compound against CaMKII,B,BAO_0000190,BAO_0000224,protein format,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(C)C)C(=O)O,,,CHEMBL1132263,Bioorg. Med. Chem. Lett.,1999.0,"{'bei': '4.36', 'le': None, 'lle': None, 'sei': None}",CHEMBL425458,,CHEMBL425458,6,False,http://www.openphacts.org/units/Nanomolar,10611,=,1,True,=,,IC50,nM,,1000,CHEMBL2097164,Homo sapiens,CaM kinase II,9606,,,IC50,M,UO_0000065,,0.000001
,1232062,[],CHEMBL821729,Inhibitory activity of compound against CaMKII,B,BAO_0000190,BAO_0000224,protein format,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)OCc1ccccc1[N+](=O)[O-])NC(=O)[C@H](CCCCN)NC(=O)OCc2ccccc2[N+](=O)[O-])C(C)C)C(=O)O,,,CHEMBL1132263,Bioorg. Med. Chem. Lett.,1999.0,"{'bei': '3.32', 'le': None, 'lle': None, 'sei': None}",CHEMBL413614,,CHEMBL413614,5.92,False,http://www.openphacts.org/units/Nanomolar,10610,=,1,True,=,,IC50,nM,,1200,CHEMBL2097164,Homo sapiens,CaM kinase II,9606,,,IC50,M,UO_0000065,,0.0000012
,1237767,[],CHEMBL653816,Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II using autocamtide as substrate,B,BAO_0000190,BAO_0000224,protein format,COc1ccc2c(c1)[nH]c3c4[nH]c5ccccc5c4c6C(=O)NC(=O)c6c23,,,CHEMBL1145043,J. Med. Chem.,2003.0,"{'bei': '18.65', 'le': '0.34', 'lle': '2.78', 'sei': '7.62'}",CHEMBL64742,,CHEMBL64742,6.63,False,http://www.openphacts.org/units/Nanomolar,107999,=,1,True,=,,IC50,nM,,236,CHEMBL2097164,Homo sapiens,CaM kinase II,9606,,,IC50,uM,UO_0000065,,0.236
,1249507,[],CHEMBL653816,Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II using autocamtide as substrate,B,BAO_0000190,BAO_0000224,protein format,Brc1cccc2c1[nH]c3c4[nH]c5ccccc5c4c6C(=O)NC(=O)c6c23,,,CHEMBL1145043,J. Med. Chem.,2003.0,"{'bei': '12.26', 'le': '0.26', 'lle': '0.35', 'sei': '6.37'}",CHEMBL432715,,CHEMBL432715,4.96,False,http://www.openphacts.org/units/Nanomolar,107992,=,1,True,=,,IC50,nM,,11100,CHEMBL2097164,Homo sapiens,CaM kinase II,9606,,,IC50,uM,UO_0000065,,11.1
,1255219,[],CHEMBL821729,Inhibitory activity of compound against CaMKII,B,BAO_0000190,BAO_0000224,protein format,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(=O)OCc1ccccc1[N+](=O)[O-])NC(=O)[C@@H](N)CCCCNC(=O)OCc2ccccc2[N+](=O)[O-])C(C)C)C(=O)O,,,CHEMBL1132263,Bioorg. Med. Chem. Lett.,1999.0,"{'bei': '4.04', 'le': None, 'lle': None, 'sei': None}",CHEMBL2369378,,CHEMBL2369378,7.5,False,http://www.openphacts.org/units/Nanomolar,10612,=,1,True,=,,IC50,nM,,32,CHEMBL2097164,Homo sapiens,CaM kinase II,9606,,,IC50,M,UO_0000065,,3.2E-8
,1255636,[],CHEMBL653816,Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II using autocamtide as substrate,B,BAO_0000190,BAO_0000224,protein format,Brc1cccc2[nH]c3c4[nH]c5ccccc5c4c6C(=O)NC(=O)c6c3c12,,,CHEMBL1145043,J. Med. Chem.,2003.0,"{'bei': '17.9', 'le': '0.38', 'lle': '2.64', 'sei': '9.31'}",CHEMBL59785,,CHEMBL59785,7.24,False,http://www.openphacts.org/units/Nanomolar,107994,=,1,True,=,,IC50,nM,,58,CHEMBL2097164,Homo sapiens,CaM kinase II,9606,,,IC50,uM,UO_0000065,,0.058
,1257090,[],CHEMBL653816,Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II using autocamtide as substrate,B,BAO_0000190,BAO_0000224,protein format,Clc1ccc2c(c1)[nH]c3c4[nH]c5ccccc5c4c6C(=O)NC(=O)c6c23,,,CHEMBL1145043,J. Med. Chem.,2003.0,"{'bei': '16.79', 'le': '0.32', 'lle': '1.55', 'sei': '7.77'}",CHEMBL291402,,CHEMBL291402,6.04,False,http://www.openphacts.org/units/Nanomolar,108002,=,1,True,=,,IC50,nM,,914,CHEMBL2097164,Homo sapiens,CaM kinase II,9606,,,IC50,uM,UO_0000065,,0.914
,1258364,[],CHEMBL653816,Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II using autocamtide as substrate,B,BAO_0000190,BAO_0000224,protein format,Fc1ccc2c(c1)[nH]c3c4[nH]c5ccccc5c4c6C(=O)NC(=O)c6c23,,,CHEMBL1145043,J. Med. Chem.,2003.0,"{'bei': '20.49', 'le': '0.37', 'lle': '3.06', 'sei': '9.05'}",CHEMBL293157,,CHEMBL293157,7.04,False,http://www.openphacts.org/units/Nanomolar,108003,=,1,True,=,,IC50,nM,,92,CHEMBL2097164,Homo sapiens,CaM kinase II,9606,,,IC50,uM,UO_0000065,,0.092
,1263225,[],CHEMBL653816,Inhibitory activity against Calcium/calmodulin-dependent protein kinase type II using autocamtide as substrate,B,BAO_0000190,BAO_0000224,protein format,Brc1ccc2c(c1)[nH]c3c4[nH]c5ccccc5c4c6C(=O)NC(=O)c6c23,,,CHEMBL1145043,J. Med. Chem.,2003.0,"{'bei': '12.14', 'le': '0.26', 'lle': '0.31', 'sei': '6.31'}",CHEMBL64758,,CHEMBL64758,4.91,False,http://www.openphacts.org/units/Nanomolar,107991,=,1,True,=,,IC50,nM,,12400,CHEMBL2097164,Homo sapiens,CaM kinase II,9606,,,IC50,uM,UO_0000065,,12.4
,1265159,[],CHEMBL821729,Inhibitory activity of compound against CaMKII,B,BAO_0000190,BAO_0000224,protein format,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)OCc1ccccc1[N+](=O)[O-])C(C)C)C(=O)O,,,CHEMBL1132263,Bioorg. Med. Chem. Lett.,1999.0,"{'bei': '4.64', 'le': None, 'lle': None, 'sei': None}",CHEMBL385035,,CHEMBL385035,7.44,False,http://www.openphacts.org/units/Nanomolar,10609,=,1,True,=,,IC50,nM,,36,CHEMBL2097164,Homo sapiens,CaM kinase II,9606,,,IC50,M,UO_0000065,,3.6E-8
,1462291,[],CHEMBL831918,Inhibition of human Calcium/calmodulin-dependent protein kinase type II,B,BAO_0000190,BAO_0000224,protein format,CN(C)C(=O)N1CCn2cc(C3=C(C(=O)NC3=O)c4cnc5ccccn45)c6cccc(C1)c26,,,CHEMBL1138659,J. Med. Chem.,2004.0,"{'bei': '12.33', 'le': '0.23', 'lle': '3.25', 'sei': '6.09'}",CHEMBL362814,,CHEMBL362814,5.6,False,http://www.openphacts.org/units/Nanomolar,378376,=,1,True,=,,IC50,nM,,2500,CHEMBL2097164,Homo sapiens,CaM kinase II,9606,,,IC50,uM,UO_0000065,,2.5
,1487652,[],CHEMBL877468,Inhibition of [Ca(2+)]/calmodulin dependent kinase,B,BAO_0000190,BAO_0000224,protein format,Cc1ccsc1C(=O)n2nc(Nc3ccc(cc3)S(=O)(=O)N)nc2N,,,CHEMBL1139550,J. Med. Chem.,2005.0,"{'bei': '13.16', 'le': '0.27', 'lle': '3.67', 'sei': '3.41'}",CHEMBL363130,,CHEMBL363130,4.98,False,http://www.openphacts.org/units/Nanomolar,384762,=,1,True,=,,IC50,nM,,10500,CHEMBL2097164,Homo sapiens,CaM kinase II,9606,,,IC50,uM,UO_0000065,,10.5
,1487788,[],CHEMBL877468,Inhibition of [Ca(2+)]/calmodulin dependent kinase,B,BAO_0000190,BAO_0000224,protein format,Nc1nc(Nc2ccc(cc2)S(=O)(=O)N)nn1C(=S)Nc3c(F)cccc3F,,,CHEMBL1139550,J. Med. Chem.,2005.0,"{'bei': '11.87', 'le': '0.25', 'lle': '3.28', 'sei': '3.58'}",CHEMBL261720,,CHEMBL261720,5.05,False,http://www.openphacts.org/units/Nanomolar,384944,=,1,True,=,,IC50,nM,,8900,CHEMBL2097164,Homo sapiens,CaM kinase II,9606,,,IC50,uM,UO_0000065,,8.9
,1650156,[],CHEMBL860910,Average Binding Constant for CAMK2B; NA=Not Active at 10 uM,B,BAO_0000034,BAO_0000357,single protein format,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,"{'bei': '13.79', 'le': '0.26', 'lle': '2.16', 'sei': '7.11'}",CHEMBL535,SUNITINIB,CHEMBL535,5.5,False,http://www.openphacts.org/units/Nanomolar,405813,=,1,True,=,,Kd,nM,,3200,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,uM,UO_0000065,,3.2
,1650161,[],CHEMBL860910,Average Binding Constant for CAMK2B; NA=Not Active at 10 uM,B,BAO_0000034,BAO_0000357,single protein format,CN1CC[C@@H]([C@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,"{'bei': '13.9', 'le': '0.27', 'lle': '2.29', 'sei': '5.93'}",CHEMBL428690,ALVOCIDIB,CHEMBL428690,5.58,False,http://www.openphacts.org/units/Nanomolar,405818,=,1,True,=,,Kd,nM,,2600,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,uM,UO_0000065,,2.6
,1652259,[],CHEMBL860910,Average Binding Constant for CAMK2B; NA=Not Active at 10 uM,B,BAO_0000034,BAO_0000357,single protein format,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,,,CHEMBL1144455,Nat. Biotechnol.,2005.0,"{'bei': '18.27', 'le': '0.33', 'lle': '4.17', 'sei': '12.27'}",CHEMBL388978,STAUROSPORINE,CHEMBL388978,8.52,False,http://www.openphacts.org/units/Nanomolar,405819,=,1,True,=,,Kd,nM,,3,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,uM,UO_0000065,,0.003
,1923198,[],CHEMBL896198,Inhibition of CAMK2,B,BAO_0000190,BAO_0000224,protein format,CN(C)CCCn1cc(CNc2cc(Br)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)nn1,,,CHEMBL1148782,J. Med. Chem.,2007.0,"{'bei': '9.41', 'le': '0.2', 'lle': '-0.31', 'sei': '5.55'}",CHEMBL425834,,CHEMBL425834,5.25,False,http://www.openphacts.org/units/Nanomolar,655122,=,1,True,=,,IC50,nM,,5600,CHEMBL2097164,Homo sapiens,CaM kinase II,9606,,,IC50,uM,UO_0000065,,5.6
,2901082,[],CHEMBL1060183,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9ccccc9,,,CHEMBL1150977,Nat. Biotechnol.,2008.0,"{'bei': '11.7', 'le': '0.21', 'lle': '0.77', 'sei': '8.59'}",CHEMBL608533,MIDOSTAURIN,CHEMBL608533,6.68,True,http://www.openphacts.org/units/Nanomolar,845308,=,1,True,=,,Kd,nM,,210,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,210
,2901089,[],CHEMBL1060183,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,,,CHEMBL1150977,Nat. Biotechnol.,2008.0,"{'bei': '19.05', 'le': '0.35', 'lle': '4.54', 'sei': '12.79'}",CHEMBL388978,STAUROSPORINE,CHEMBL388978,8.89,True,http://www.openphacts.org/units/Nanomolar,845315,=,1,True,=,,Kd,nM,,1.3,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,1.3
,2901090,[],CHEMBL1060183,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN4CCOCC4,,,CHEMBL1150977,Nat. Biotechnol.,2008.0,"{'bei': '12.74', 'le': '0.24', 'lle': '3.95', 'sei': '5.28'}",CHEMBL1721885,SU-014813,CHEMBL1721885,5.64,True,http://www.openphacts.org/units/Nanomolar,845316,=,1,True,=,,Kd,nM,,2300,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,2300
,2901091,[],CHEMBL1060183,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,,,CHEMBL1150977,Nat. Biotechnol.,2008.0,"{'bei': '14.69', 'le': '0.28', 'lle': '2.52', 'sei': '7.58'}",CHEMBL535,SUNITINIB,CHEMBL535,5.85,True,http://www.openphacts.org/units/Nanomolar,845317,=,1,True,=,,Kd,nM,,1400,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,1400
,3445051,[],CHEMBL1244749,Binding affinity to CAMK2B,B,BAO_0000034,BAO_0000357,single protein format,C[C@]12O[C@H](C[C@]1(O)CO)n3c4ccccc4c5c6C(=O)NCc6c7c8ccccc8n2c7c35,,,CHEMBL1240346,Blood,2009.0,"{'bei': '16.45', 'le': '0.3', 'lle': '3.76', 'sei': '8.15'}",CHEMBL603469,LESTAURTINIB,CHEMBL603469,7.23,True,http://www.openphacts.org/units/Nanomolar,952538,=,1,True,=,,Kd,nM,,59,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,59
,3449080,[],CHEMBL1244749,Binding affinity to CAMK2B,B,BAO_0000034,BAO_0000357,single protein format,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9ccccc9,,,CHEMBL1240346,Blood,2009.0,"{'bei': '11.7', 'le': '0.21', 'lle': '0.77', 'sei': '8.59'}",CHEMBL608533,MIDOSTAURIN,CHEMBL608533,6.68,True,http://www.openphacts.org/units/Nanomolar,951114,=,1,True,=,,Kd,nM,,210,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,210
,3449402,[],CHEMBL1244749,Binding affinity to CAMK2B,B,BAO_0000034,BAO_0000357,single protein format,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,,,CHEMBL1240346,Blood,2009.0,"{'bei': '14.69', 'le': '0.28', 'lle': '2.52', 'sei': '7.58'}",CHEMBL535,SUNITINIB,CHEMBL535,5.85,True,http://www.openphacts.org/units/Nanomolar,952804,=,1,True,=,,Kd,nM,,1400,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,1400
,7570127,[],CHEMBL1908524,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34,,,CHEMBL1908390,Nat. Biotechnol.,2011.0,"{'bei': '21.24', 'le': '0.39', 'lle': '3.04', 'sei': '7.82'}",CHEMBL1789941,RUXOLITINIB,CHEMBL1789941,6.51,False,http://www.openphacts.org/units/Nanomolar,1539373,=,1,True,=,,Kd,nM,,310,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,310
,7570575,[],CHEMBL1908524,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,,,CHEMBL1908390,Nat. Biotechnol.,2011.0,"{'bei': '14.69', 'le': '0.28', 'lle': '2.52', 'sei': '7.58'}",CHEMBL535,SUNITINIB,CHEMBL535,5.85,False,http://www.openphacts.org/units/Nanomolar,1539400,=,1,True,=,,Kd,nM,,1400,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,1400
,7571171,[],CHEMBL1908524,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,CC[C@H]1N(C2CCCC2)c3nc(Nc4ccc(cc4OC)C(=O)NC5CCN(C)CC5)ncc3N(C)C1=O,,,CHEMBL1908390,Nat. Biotechnol.,2011.0,"{'bei': '10.31', 'le': '0.19', 'lle': '1.82', 'sei': '5.22'}",CHEMBL513909,BI-2536,CHEMBL513909,5.38,False,http://www.openphacts.org/units/Nanomolar,1539346,=,1,True,=,,Kd,nM,,4200,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,4200
,7572541,[],CHEMBL1908524,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,,,CHEMBL1908390,Nat. Biotechnol.,2011.0,"{'bei': '9.31', 'le': '0.19', 'lle': '0.7', 'sei': '5.56'}",CHEMBL509032,TAE-684,CHEMBL509032,5.72,False,http://www.openphacts.org/units/Nanomolar,1539401,=,1,True,=,,Kd,nM,,1900,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,1900
,7574112,[],CHEMBL1908524,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9ccccc9,,,CHEMBL1908390,Nat. Biotechnol.,2011.0,"{'bei': '11.7', 'le': '0.21', 'lle': '0.77', 'sei': '8.59'}",CHEMBL608533,MIDOSTAURIN,CHEMBL608533,6.68,False,http://www.openphacts.org/units/Nanomolar,1539388,=,1,True,=,,Kd,nM,,210,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,210
,7576493,[],CHEMBL1908524,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc4cccc(c4)S(=O)(=O)NC(C)(C)C,,,CHEMBL1908390,Nat. Biotechnol.,2011.0,"{'bei': '9.85', 'le': '0.19', 'lle': '0.35', 'sei': '4.76'}",CHEMBL1287853,FEDRATINIB,CHEMBL1287853,5.17,False,http://www.openphacts.org/units/Nanomolar,1539403,=,1,True,=,,Kd,nM,,6800,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,6800
,7578670,[],CHEMBL1908524,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,Cc1n[nH]c2ccc(cc12)c3cncc(OC[C@@H](N)Cc4ccccc4)c3,,,CHEMBL1908390,Nat. Biotechnol.,2011.0,"{'bei': '16.78', 'le': '0.3', 'lle': '2.13', 'sei': '7.83'}",CHEMBL379218,,CHEMBL379218,6.01,False,http://www.openphacts.org/units/Nanomolar,1539335,=,1,True,=,,Kd,nM,,970,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,970
,7579494,[],CHEMBL1908524,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,CN1CC[C@@H]([C@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,,,CHEMBL1908390,Nat. Biotechnol.,2011.0,"{'bei': '13.26', 'le': '0.26', 'lle': '2.03', 'sei': '5.66'}",CHEMBL428690,ALVOCIDIB,CHEMBL428690,5.33,False,http://www.openphacts.org/units/Nanomolar,1539363,=,1,True,=,,Kd,nM,,4700,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,4700
,7587041,[],CHEMBL1908524,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,COc1ccc(F)c(F)c1C(=O)c2cnc(NC3CCN(CC3)S(=O)(=O)C)nc2N,,,CHEMBL1908390,Nat. Biotechnol.,2011.0,"{'bei': '13.71', 'le': '0.28', 'lle': '4.64', 'sei': '4.75'}",CHEMBL384304,RG-547,CHEMBL384304,6.05,False,http://www.openphacts.org/units/Nanomolar,1539393,=,1,True,=,,Kd,nM,,890,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,890
,7588084,[],CHEMBL1908524,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,C[C@]12O[C@H](C[C@]1(O)CO)n3c4ccccc4c5c6C(=O)NCc6c7c8ccccc8n2c7c35,,,CHEMBL1908390,Nat. Biotechnol.,2011.0,"{'bei': '16.45', 'le': '0.3', 'lle': '3.76', 'sei': '8.15'}",CHEMBL603469,LESTAURTINIB,CHEMBL603469,7.23,False,http://www.openphacts.org/units/Nanomolar,1539353,=,1,True,=,,Kd,nM,,59,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,59
,7592055,[],CHEMBL1908524,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,C[C@@H](Oc1cc(sc1C(=O)N)n2cnc3ccc(CN4CCN(C)CC4)cc23)c5ccccc5C(F)(F)F,,,CHEMBL1908390,Nat. Biotechnol.,2011.0,"{'bei': '10.19', 'le': '0.2', 'lle': '0.45', 'sei': '7.23'}",CHEMBL1908394,GSK-461364,CHEMBL1908394,5.54,False,http://www.openphacts.org/units/Nanomolar,1539368,=,1,True,=,,Kd,nM,,2900,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,2900
,7596932,[],CHEMBL1908524,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,,,CHEMBL1908390,Nat. Biotechnol.,2011.0,"{'bei': '19.05', 'le': '0.35', 'lle': '4.54', 'sei': '12.79'}",CHEMBL388978,STAUROSPORINE,CHEMBL388978,8.89,False,http://www.openphacts.org/units/Nanomolar,1539398,=,1,True,=,,Kd,nM,,1.3,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,1.3
,7598906,[],CHEMBL1908524,Binding constant for CAMK2B kinase domain,B,BAO_0000034,BAO_0000357,single protein format,Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN4CCOCC4,,,CHEMBL1908390,Nat. Biotechnol.,2011.0,"{'bei': '12.74', 'le': '0.24', 'lle': '3.95', 'sei': '5.28'}",CHEMBL1721885,SU-014813,CHEMBL1721885,5.64,False,http://www.openphacts.org/units/Nanomolar,1539399,=,1,True,=,,Kd,nM,,2300,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,Kd,nM,UO_0000065,,2300
,7959693,[],CHEMBL1932821,Inhibition of CAMK2beta,B,BAO_0000190,BAO_0000357,single protein format,CN(C)CCN1CCN(CCC1=O)C(=O)c2cc(sc2NC(=O)Nc3cccc(Cl)c3Cl)C(C)(C)C,,,CHEMBL1926590,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '10.04', 'le': '0.21', 'lle': '0.34', 'sei': '6.55'}",CHEMBL1929238,,CHEMBL1929238,5.57,False,http://www.openphacts.org/units/Nanomolar,1566418,=,1,True,=,,IC50,nM,,2700,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,IC50,uM,UO_0000065,,2.7
,7959694,[],CHEMBL1932821,Inhibition of CAMK2beta,B,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C,,,CHEMBL1926590,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '8.33', 'le': '0.15', 'lle': '-1.59', 'sei': '5.45'}",CHEMBL103667,DORAMAPIMOD,CHEMBL103667,4.4,False,http://www.openphacts.org/units/Nanomolar,1566420,=,1,True,=,,IC50,nM,,40000,CHEMBL4121,Homo sapiens,CaM kinase II beta,9606,,,IC50,uM,UO_0000065,,40
