activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,SMILES,NAME,FILTER,MW,LogP,HBD,HBA,TPSA
,2121947,[],CHEMBL950203,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3cccc(Br)c3)c4ccccc14,,,CHEMBL1143897,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '15.9', 'le': '0.34', 'lle': '3.42', 'sei': '8.75'}",CHEMBL412302,,CHEMBL412302,6.75,True,http://www.openphacts.org/units/Nanomolar,702088,=,1,True,=,,IC50,nM,,180.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.18,NCCCn1cc(C2=C(C(=O)NC2=O)c3cccc(Br)c3)c4ccccc14,CHEMBL412302,OK,424.29800000000006,3.3198000000000008,2,4,77.12
,2121920,[],CHEMBL934464,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3cccs3)c4ccccc14,,,CHEMBL1143885,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.86', 'le': '0.32', 'lle': '3.3', 'sei': '7.68'}",CHEMBL407666,,CHEMBL407666,5.92,False,http://www.openphacts.org/units/Nanomolar,701908,=,1,True,=,,IC50,nM,,1190.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,1.19,NCCCn1cc(C2=C(C(=O)NC2=O)c3cccs3)c4ccccc14,CHEMBL407666,OK,351.43100000000004,2.6188000000000002,2,5,77.12
,2121921,[],CHEMBL934464,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3occc3)c4ccccc14,,,CHEMBL1143885,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '17.37', 'le': '0.32', 'lle': '3.68', 'sei': '6.46'}",CHEMBL410536,,CHEMBL410536,5.83,False,http://www.openphacts.org/units/Nanomolar,701907,=,1,True,=,,IC50,nM,,1490.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,1.49,NCCCn1cc(C2=C(C(=O)NC2=O)c3occc3)c4ccccc14,CHEMBL410536,OK,335.36300000000006,2.1502999999999997,2,5,90.26
,2121922,[],CHEMBL934464,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccncc3)c4ccccc14,,,CHEMBL1143885,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.73', 'le': '0.3', 'lle': '3.85', 'sei': '6.44'}",CHEMBL272295,,CHEMBL272295,5.8,False,http://www.openphacts.org/units/Nanomolar,701906,=,1,True,=,,IC50,nM,,1600.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,1.6,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccncc3)c4ccccc14,CHEMBL272295,OK,346.39000000000004,1.9522999999999993,2,5,90.01
,2121923,[],CHEMBL934464,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3cccnc3)c4ccccc14,,,CHEMBL1143885,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '18.09', 'le': '0.33', 'lle': '4.32', 'sei': '6.96'}",CHEMBL407464,,CHEMBL407464,6.27,False,http://www.openphacts.org/units/Nanomolar,701905,=,1,True,=,,IC50,nM,,540.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.54,NCCCn1cc(C2=C(C(=O)NC2=O)c3cccnc3)c4ccccc14,CHEMBL407464,OK,346.39000000000004,1.9522999999999993,2,5,90.01
,2121924,[],CHEMBL934464,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccn3)c4ccccc14,,,CHEMBL1143885,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.75', 'le': '0.3', 'lle': '3.85', 'sei': '6.45'}",CHEMBL270662,,CHEMBL270662,5.8,False,http://www.openphacts.org/units/Nanomolar,701904,=,1,True,=,,IC50,nM,,1580.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,1.58,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccn3)c4ccccc14,CHEMBL270662,OK,346.39000000000004,1.9522999999999993,2,5,90.01
,2121926,[],CHEMBL934464,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143885,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.99', 'le': '0.31', 'lle': '3.31', 'sei': '7.61'}",CHEMBL256827,,CHEMBL256827,5.87,False,http://www.openphacts.org/units/Nanomolar,701902,=,1,True,=,,IC50,nM,,1350.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,1.35,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL256827,OK,345.40200000000004,2.5572999999999997,2,4,77.12
,2121926,[],CHEMBL934464,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143885,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.99', 'le': '0.31', 'lle': '3.31', 'sei': '7.61'}",CHEMBL256827,,CHEMBL256827,5.87,False,http://www.openphacts.org/units/Nanomolar,701902,=,1,True,=,,IC50,nM,,1350.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,1.35,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL256827,OK,345.40200000000004,2.5572999999999997,2,4,77.12
,2121926,[],CHEMBL934464,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143885,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.99', 'le': '0.31', 'lle': '3.31', 'sei': '7.61'}",CHEMBL256827,,CHEMBL256827,5.87,False,http://www.openphacts.org/units/Nanomolar,701902,=,1,True,=,,IC50,nM,,1350.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,1.35,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL256827,OK,345.40200000000004,2.5572999999999997,2,4,77.12
,2121926,[],CHEMBL934464,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143885,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.99', 'le': '0.31', 'lle': '3.31', 'sei': '7.61'}",CHEMBL256827,,CHEMBL256827,5.87,False,http://www.openphacts.org/units/Nanomolar,701902,=,1,True,=,,IC50,nM,,1350.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,1.35,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL256827,OK,345.40200000000004,2.5572999999999997,2,4,77.12
,2121950,[],CHEMBL950203,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143897,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.99', 'le': '0.31', 'lle': '3.31', 'sei': '7.61'}",CHEMBL256827,,CHEMBL256827,5.87,True,http://www.openphacts.org/units/Nanomolar,702085,=,1,True,=,,IC50,nM,,1350.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,1.35,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL256827,OK,345.40200000000004,2.5572999999999997,2,4,77.12
,2121950,[],CHEMBL950203,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143897,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.99', 'le': '0.31', 'lle': '3.31', 'sei': '7.61'}",CHEMBL256827,,CHEMBL256827,5.87,True,http://www.openphacts.org/units/Nanomolar,702085,=,1,True,=,,IC50,nM,,1350.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,1.35,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL256827,OK,345.40200000000004,2.5572999999999997,2,4,77.12
,2121950,[],CHEMBL950203,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143897,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.99', 'le': '0.31', 'lle': '3.31', 'sei': '7.61'}",CHEMBL256827,,CHEMBL256827,5.87,True,http://www.openphacts.org/units/Nanomolar,702085,=,1,True,=,,IC50,nM,,1350.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,1.35,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL256827,OK,345.40200000000004,2.5572999999999997,2,4,77.12
,2121950,[],CHEMBL950203,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143897,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.99', 'le': '0.31', 'lle': '3.31', 'sei': '7.61'}",CHEMBL256827,,CHEMBL256827,5.87,True,http://www.openphacts.org/units/Nanomolar,702085,=,1,True,=,,IC50,nM,,1350.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,1.35,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL256827,OK,345.40200000000004,2.5572999999999997,2,4,77.12
,2121983,[],CHEMBL950207,Inhibition of CaMK2delta using freshly stock solution of compound,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143899,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '18.69', 'le': '0.34', 'lle': '3.9', 'sei': '8.37'}",CHEMBL256827,,CHEMBL256827,6.46,False,http://www.openphacts.org/units/Nanomolar,702109,=,1,True,=,,IC50,nM,,350.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.35,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL256827,OK,345.40200000000004,2.5572999999999997,2,4,77.12
,2121983,[],CHEMBL950207,Inhibition of CaMK2delta using freshly stock solution of compound,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143899,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '18.69', 'le': '0.34', 'lle': '3.9', 'sei': '8.37'}",CHEMBL256827,,CHEMBL256827,6.46,False,http://www.openphacts.org/units/Nanomolar,702109,=,1,True,=,,IC50,nM,,350.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.35,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL256827,OK,345.40200000000004,2.5572999999999997,2,4,77.12
,2121983,[],CHEMBL950207,Inhibition of CaMK2delta using freshly stock solution of compound,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143899,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '18.69', 'le': '0.34', 'lle': '3.9', 'sei': '8.37'}",CHEMBL256827,,CHEMBL256827,6.46,False,http://www.openphacts.org/units/Nanomolar,702109,=,1,True,=,,IC50,nM,,350.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.35,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL256827,OK,345.40200000000004,2.5572999999999997,2,4,77.12
,2121983,[],CHEMBL950207,Inhibition of CaMK2delta using freshly stock solution of compound,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143899,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '18.69', 'le': '0.34', 'lle': '3.9', 'sei': '8.37'}",CHEMBL256827,,CHEMBL256827,6.46,False,http://www.openphacts.org/units/Nanomolar,702109,=,1,True,=,,IC50,nM,,350.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.35,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL256827,OK,345.40200000000004,2.5572999999999997,2,4,77.12
,2121984,[],CHEMBL950208,Inhibition of CaMK2delta using 3 weeks old stock solution of compound,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143899,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '19.22', 'le': '0.35', 'lle': '4.08', 'sei': '8.61'}",CHEMBL256827,,CHEMBL256827,6.64,False,http://www.openphacts.org/units/Nanomolar,702109,=,1,True,=,,IC50,nM,,230.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.23,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL256827,OK,345.40200000000004,2.5572999999999997,2,4,77.12
,2121984,[],CHEMBL950208,Inhibition of CaMK2delta using 3 weeks old stock solution of compound,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143899,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '19.22', 'le': '0.35', 'lle': '4.08', 'sei': '8.61'}",CHEMBL256827,,CHEMBL256827,6.64,False,http://www.openphacts.org/units/Nanomolar,702109,=,1,True,=,,IC50,nM,,230.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.23,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL256827,OK,345.40200000000004,2.5572999999999997,2,4,77.12
,2121984,[],CHEMBL950208,Inhibition of CaMK2delta using 3 weeks old stock solution of compound,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143899,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '19.22', 'le': '0.35', 'lle': '4.08', 'sei': '8.61'}",CHEMBL256827,,CHEMBL256827,6.64,False,http://www.openphacts.org/units/Nanomolar,702109,=,1,True,=,,IC50,nM,,230.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.23,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL256827,OK,345.40200000000004,2.5572999999999997,2,4,77.12
,2121984,[],CHEMBL950208,Inhibition of CaMK2delta using 3 weeks old stock solution of compound,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143899,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '19.22', 'le': '0.35', 'lle': '4.08', 'sei': '8.61'}",CHEMBL256827,,CHEMBL256827,6.64,False,http://www.openphacts.org/units/Nanomolar,702109,=,1,True,=,,IC50,nM,,230.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.23,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL256827,OK,345.40200000000004,2.5572999999999997,2,4,77.12
,2121928,[],CHEMBL934464,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccnc4ccccc34)c5ccccc15,,,CHEMBL1143885,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '15.64', 'le': '0.28', 'lle': '3.09', 'sei': '6.89'}",CHEMBL402775,,CHEMBL402775,6.2,False,http://www.openphacts.org/units/Nanomolar,701900,=,1,True,=,,IC50,nM,,630.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.63,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccnc4ccccc34)c5ccccc15,CHEMBL402775,OK,396.4500000000001,3.105500000000001,2,5,90.01
,2121929,[],CHEMBL934464,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccc4ccccc4c3)c5ccccc15,,,CHEMBL1143885,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '15.93', 'le': '0.29', 'lle': '2.59', 'sei': '8.17'}",CHEMBL409834,,CHEMBL409834,6.3,False,http://www.openphacts.org/units/Nanomolar,701899,=,1,True,=,,IC50,nM,,500.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.5,NCCCn1cc(C2=C(C(=O)NC2=O)c3ccc4ccccc4c3)c5ccccc15,CHEMBL409834,OK,395.4620000000001,3.7105000000000024,2,4,77.12
,2121930,[],CHEMBL934464,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3cccc4ccccc34)c5ccccc15,,,CHEMBL1143885,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.53', 'le': '0.3', 'lle': '2.83', 'sei': '8.48'}",CHEMBL411253,,CHEMBL411253,6.54,False,http://www.openphacts.org/units/Nanomolar,701898,=,1,True,=,,IC50,nM,,290.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.29,NCCCn1cc(C2=C(C(=O)NC2=O)c3cccc4ccccc34)c5ccccc15,CHEMBL411253,OK,395.4620000000001,3.7105000000000015,2,4,77.12
,2121932,[],CHEMBL934464,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3csc4ccccc34)c5ccccc15,,,CHEMBL1143885,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.05', 'le': '0.3', 'lle': '2.67', 'sei': '8.36'}",CHEMBL258290,,CHEMBL258290,6.44,True,http://www.openphacts.org/units/Nanomolar,701896,=,1,True,=,,IC50,nM,,360.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.36,NCCCn1cc(C2=C(C(=O)NC2=O)c3csc4ccccc34)c5ccccc15,CHEMBL258290,OK,401.4910000000001,3.772000000000002,2,5,77.12
,2121932,[],CHEMBL934464,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3csc4ccccc34)c5ccccc15,,,CHEMBL1143885,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.05', 'le': '0.3', 'lle': '2.67', 'sei': '8.36'}",CHEMBL258290,,CHEMBL258290,6.44,True,http://www.openphacts.org/units/Nanomolar,701896,=,1,True,=,,IC50,nM,,360.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.36,NCCCn1cc(C2=C(C(=O)NC2=O)c3csc4ccccc34)c5ccccc15,CHEMBL258290,OK,401.4910000000001,3.772000000000002,2,5,77.12
,2121981,[],CHEMBL950207,Inhibition of CaMK2delta using freshly stock solution of compound,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3csc4ccccc34)c5ccccc15,,,CHEMBL1143899,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.05', 'le': '0.3', 'lle': '2.67', 'sei': '8.36'}",CHEMBL258290,,CHEMBL258290,6.44,False,http://www.openphacts.org/units/Nanomolar,702108,=,1,True,=,,IC50,nM,,360.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.36,NCCCn1cc(C2=C(C(=O)NC2=O)c3csc4ccccc34)c5ccccc15,CHEMBL258290,OK,401.4910000000001,3.772000000000002,2,5,77.12
,2121981,[],CHEMBL950207,Inhibition of CaMK2delta using freshly stock solution of compound,B,BAO_0000190,BAO_0000357,single protein format,NCCCn1cc(C2=C(C(=O)NC2=O)c3csc4ccccc34)c5ccccc15,,,CHEMBL1143899,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '16.05', 'le': '0.3', 'lle': '2.67', 'sei': '8.36'}",CHEMBL258290,,CHEMBL258290,6.44,False,http://www.openphacts.org/units/Nanomolar,702108,=,1,True,=,,IC50,nM,,360.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.36,NCCCn1cc(C2=C(C(=O)NC2=O)c3csc4ccccc34)c5ccccc15,CHEMBL258290,OK,401.4910000000001,3.772000000000002,2,5,77.12
,2121933,[],CHEMBL934464,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)NCCCn1cc(C2=C(C(=O)NC2=O)c3c[nH]c4ccccc34)c5ccccc15,,,CHEMBL1143885,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '11.18', 'le': '0.21', 'lle': '0.82', 'sei': '5.15'}",CHEMBL256259,,CHEMBL256259,5.42,True,http://www.openphacts.org/units/Nanomolar,701895,=,1,True,=,,IC50,nM,,3810.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,3.81,CC(C)(C)OC(=O)NCCCn1cc(C2=C(C(=O)NC2=O)c3c[nH]c4ccccc34)c5ccccc15,CHEMBL256259,OK,484.5560000000001,4.604600000000002,3,5,105.22
,2121933,[],CHEMBL934464,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)NCCCn1cc(C2=C(C(=O)NC2=O)c3c[nH]c4ccccc34)c5ccccc15,,,CHEMBL1143885,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '11.18', 'le': '0.21', 'lle': '0.82', 'sei': '5.15'}",CHEMBL256259,,CHEMBL256259,5.42,True,http://www.openphacts.org/units/Nanomolar,701895,=,1,True,=,,IC50,nM,,3810.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,3.81,CC(C)(C)OC(=O)NCCCn1cc(C2=C(C(=O)NC2=O)c3c[nH]c4ccccc34)c5ccccc15,CHEMBL256259,OK,484.5560000000001,4.604600000000002,3,5,105.22
,2121945,[],CHEMBL950203,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)NCCCn1cc(C2=C(C(=O)NC2=O)c3c[nH]c4ccccc34)c5ccccc15,,,CHEMBL1143897,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '11.18', 'le': '0.21', 'lle': '0.82', 'sei': '5.15'}",CHEMBL256259,,CHEMBL256259,5.42,False,http://www.openphacts.org/units/Nanomolar,702090,=,1,True,=,,IC50,nM,,3810.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,3.81,CC(C)(C)OC(=O)NCCCn1cc(C2=C(C(=O)NC2=O)c3c[nH]c4ccccc34)c5ccccc15,CHEMBL256259,OK,484.5560000000001,4.604600000000002,3,5,105.22
,2121945,[],CHEMBL950203,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)NCCCn1cc(C2=C(C(=O)NC2=O)c3c[nH]c4ccccc34)c5ccccc15,,,CHEMBL1143897,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '11.18', 'le': '0.21', 'lle': '0.82', 'sei': '5.15'}",CHEMBL256259,,CHEMBL256259,5.42,False,http://www.openphacts.org/units/Nanomolar,702090,=,1,True,=,,IC50,nM,,3810.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,3.81,CC(C)(C)OC(=O)NCCCn1cc(C2=C(C(=O)NC2=O)c3c[nH]c4ccccc34)c5ccccc15,CHEMBL256259,OK,484.5560000000001,4.604600000000002,3,5,105.22
,2121935,[],CHEMBL950203,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,NCC(O)Cn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,,,CHEMBL1143897,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '17.56', 'le': '0.32', 'lle': '4.82', 'sei': '6.52'}",CHEMBL404077,,CHEMBL404077,6.35,False,http://www.openphacts.org/units/Nanomolar,702100,=,1,True,=,,IC50,nM,,450.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,0.45,NCC(O)Cn1cc(C2=C(C(=O)NC2=O)c3ccccc3)c4ccccc14,CHEMBL404077,OK,361.40100000000007,1.5281000000000002,3,5,97.35
,2121936,[],CHEMBL950203,Inhibition of CaMK2delta,B,BAO_0000190,BAO_0000357,single protein format,Cn1cc(C2=C(C(=O)NC2=O)c3cn(C4CCN(Cc5ccccc5)CC4)c6ccccc36)c7ccccc17,,,CHEMBL1143897,Bioorg. Med. Chem. Lett.,2008.0,"{'bei': '11.13', 'le': '0.2', 'lle': '0.19', 'sei': '9.66'}",CHEMBL300549,,CHEMBL300549,5.73,False,http://www.openphacts.org/units/Nanomolar,702099,=,1,True,=,,IC50,nM,,1870.0,CHEMBL2801,Homo sapiens,CaM kinase II delta,9606,,,IC50,uM,UO_0000065,,1.87,Cn1cc(C2=C(C(=O)NC2=O)c3cn(C4CCN(Cc5ccccc5)CC4)c6ccccc36)c7ccccc17,CHEMBL300549,OK,514.6290000000002,5.537300000000005,1,5,59.27
